geoid,county,st,pct_travel_60_min,pct_bach_higher,pct_masters_higher,med_hh_inc
0500000US22025,Catahoula Parish,Louisiana,11.655,12.337,2.410,34904
0500000US22027,Claiborne Parish,Louisiana,5.806,12.820,4.189,32072
0500000US22029,Concordia Parish,Louisiana,8.201,11.606,3.627,29654
0500000US22031,De Soto Parish,Louisiana,9.546,12.067,3.548,41468
0500000US22033,East Baton Rouge Parish,Louisiana,4.870,34.060,12.455,49285
0500000US22035,East Carroll Parish,Louisiana,1.608,8.754,2.178,21099
0500000US22037,East Feliciana Parish,Louisiana,16.177,12.262,3.384,45520
0500000US22039,Evangeline Parish,Louisiana,17.999,12.600,3.336,30009
0500000US22041,Franklin Parish,Louisiana,6.233,10.847,4.472,30275
0500000US22043,Grant Parish,Louisiana,8.391,8.569,2.607,39914
0500000US22045,Iberia Parish,Louisiana,7.048,13.031,4.056,45261
0500000US22047,Iberville Parish,Louisiana,5.597,13.101,4.220,45117
0500000US22049,Jackson Parish,Louisiana,11.524,12.963,4.559,38029
0500000US22051,Jefferson Parish,Louisiana,5.007,24.624,8.158,47947
0500000US22053,Jefferson Davis Parish,Louisiana,12.446,13.973,4.245,39063
0500000US22055,Lafayette Parish,Louisiana,7.574,29.947,9.151,51869
0500000US22057,Lafourche Parish,Louisiana,9.329,15.447,5.222,51030
0500000US22059,LaSalle Parish,Louisiana,16.653,11.691,3.139,37310
0500000US22061,Lincoln Parish,Louisiana,5.211,35.564,14.785,33467
0500000US22063,Livingston Parish,Louisiana,14.881,18.284,3.976,58251
0500000US22065,Madison Parish,Louisiana,3.119,11.412,3.600,23854
0500000US22067,Morehouse Parish,Louisiana,6.751,12.733,3.408,28003
0500000US22069,Natchitoches Parish,Louisiana,7.626,20.356,8.870,31345
0500000US22071,Orleans Parish,Louisiana,5.971,35.295,15.254,36792
0500000US22073,Ouachita Parish,Louisiana,3.439,23.986,8.102,37754
0500000US22075,Plaquemines Parish,Louisiana,12.950,14.217,4.052,50314
0500000US22077,Pointe Coupee Parish,Louisiana,10.691,13.360,3.691,43825
0500000US22079,Rapides Parish,Louisiana,5.641,18.387,6.798,40734
0500000US22081,Red River Parish,Louisiana,13.571,11.958,3.249,38000
0500000US22083,Richland Parish,Louisiana,4.980,14.457,5.027,36421
0500000US22085,Sabine Parish,Louisiana,13.977,14.139,4.972,38828
0500000US22087,St. Bernard Parish,Louisiana,6.560,12.522,2.617,42753
0500000US22089,St. Charles Parish,Louisiana,6.527,20.310,5.453,59990
0500000US22091,St. Helena Parish,Louisiana,22.744,9.993,4.348,35437
0500000US22093,St. James Parish,Louisiana,11.374,14.207,4.243,51107
0500000US22095,St. John the Baptist Parish,Louisiana,12.201,16.535,4.991,50921
0500000US22097,St. Landry Parish,Louisiana,10.619,12.755,3.745,32625
0500000US22099,St. Martin Parish,Louisiana,7.362,13.174,3.755,42794
0500000US22101,St. Mary Parish,Louisiana,7.685,11.063,3.188,40781
0500000US22103,St. Tammany Parish,Louisiana,15.500,30.552,10.284,62137
0500000US22105,Tangipahoa Parish,Louisiana,17.253,19.280,5.912,41302
0500000US22107,Tensas Parish,Louisiana,9.010,10.255,3.118,22940
0500000US22109,Terrebonne Parish,Louisiana,7.061,13.664,3.864,47826
0500000US22111,Union Parish,Louisiana,10.583,11.661,3.508,34992
0500000US22113,Vermilion Parish,Louisiana,9.908,12.385,2.775,45374
0500000US22115,Vernon Parish,Louisiana,4.488,19.212,5.581,46312
0500000US22117,Washington Parish,Louisiana,17.097,12.328,4.003,30705
0500000US22119,Webster Parish,Louisiana,8.685,13.991,3.036,33681
0500000US22121,West Baton Rouge Parish,Louisiana,4.513,19.722,5.664,53703
0500000US22123,West Carroll Parish,Louisiana,7.474,11.111,4.318,31926
0500000US22125,West Feliciana Parish,Louisiana,11.538,21.613,6.847,56685
0500000US22127,Winn Parish,Louisiana,12.706,12.509,4.562,31087
0500000US23001,Androscoggin County,Maine,5.730,20.330,6.421,47537
0500000US23003,Aroostook County,Maine,3.739,17.165,5.109,36923
0500000US23005,Cumberland County,Maine,4.883,42.978,15.640,60051
0500000US23007,Franklin County,Maine,8.900,25.624,9.200,42811
0500000US23009,Hancock County,Maine,5.877,32.744,12.613,47030
0500000US23011,Kennebec County,Maine,7.122,25.039,9.719,46917
0500000US23013,Knox County,Maine,3.084,31.214,10.594,50693
0500000US23015,Lincoln County,Maine,7.071,31.220,12.566,50462
0500000US23017,Oxford County,Maine,11.523,18.060,6.208,40630
0500000US23019,Penobscot County,Maine,5.972,24.453,8.832,44271
0500000US23021,Piscataquis County,Maine,11.668,17.440,5.571,37495
0500000US23023,Sagadahoc County,Maine,4.998,32.168,11.324,53298
0500000US23025,Somerset County,Maine,9.259,15.375,4.679,40066
0500000US23027,Waldo County,Maine,7.957,30.312,11.239,44082
0500000US23029,Washington County,Maine,6.056,20.132,6.493,38083
0500000US23031,York County,Maine,8.270,30.522,10.155,57919
0500000US24001,Allegany County,Maryland,6.420,17.422,8.199,40551
0500000US24003,Anne Arundel County,Maryland,12.242,38.280,15.805,89860
0500000US24005,Baltimore County,Maryland,8.929,36.559,15.629,67095
0500000US24009,Calvert County,Maryland,26.302,29.139,11.700,95828
0500000US24011,Caroline County,Maryland,16.165,15.477,5.756,52465
0500000US24013,Carroll County,Maryland,18.193,33.069,12.239,85385
0500000US24015,Cecil County,Maryland,10.402,22.016,8.134,66396
0500000US24017,Charles County,Maryland,30.931,27.367,10.178,90607
0500000US24019,Dorchester County,Maryland,7.349,20.237,8.088,47093
0500000US24021,Frederick County,Maryland,21.943,39.067,15.828,83700
0500000US24023,Garrett County,Maryland,6.673,19.038,8.856,45432
0500000US24025,Harford County,Maryland,14.067,33.847,13.679,80465
0500000US24027,Howard County,Maryland,11.893,60.584,29.922,110238
0500000US24029,Kent County,Maryland,12.783,29.971,13.569,58147
0500000US24031,Montgomery County,Maryland,16.207,57.865,31.275,99435
0500000US24033,Prince George's County,Maryland,19.665,31.052,12.960,74260
0500000US24035,Queen Anne's County,Maryland,18.527,34.927,13.351,85963
0500000US24037,St. Mary's County,Maryland,13.552,30.555,12.958,86987
0500000US24039,Somerset County,Maryland,5.982,14.816,5.743,35154
0500000US24041,Talbot County,Maryland,12.948,33.930,15.699,58228
0500000US24043,Washington County,Maryland,13.132,19.881,7.612,56228
0500000US24045,Wicomico County,Maryland,5.673,28.471,12.121,52278
0500000US24047,Worcester County,Maryland,5.486,30.208,11.422,56773
0500000US24510,Baltimore city,Maryland,12.793,28.695,13.432,42241
0500000US25001,Barnstable County,Massachusetts,8.454,40.069,17.020,63251
0500000US25003,Berkshire County,Massachusetts,5.318,31.633,13.829,49956
0500000US25005,Bristol County,Massachusetts,11.397,25.894,9.294,56842
0500000US25007,Dukes County,Massachusetts,1.481,40.261,15.187,64222
0500000US25009,Essex County,Massachusetts,13.676,37.532,15.204,69068
0500000US25011,Franklin County,Massachusetts,6.106,35.226,16.444,55221
0500000US25013,Hampden County,Massachusetts,4.960,25.788,10.207,50461
0500000US25015,Hampshire County,Massachusetts,5.224,44.192,22.559,61368
0500000US25017,Middlesex County,Massachusetts,10.764,52.005,25.781,85118
0500000US25019,Nantucket County,Massachusetts,1.510,43.705,17.487,84057
0500000US25021,Norfolk County,Massachusetts,15.718,50.647,22.623,88262
0500000US25023,Plymouth County,Massachusetts,17.600,34.397,12.267,75459
0500000US25025,Suffolk County,Massachusetts,11.896,41.680,18.466,55044
0500000US25027,Worcester County,Massachusetts,11.535,34.387,13.135,65313
0500000US26001,Alcona County,Michigan,3.716,14.266,5.259,38033
0500000US26003,Alger County,Michigan,6.265,18.445,5.334,39300
0500000US26005,Allegan County,Michigan,4.225,21.507,6.968,54264
0500000US26007,Alpena County,Michigan,3.140,16.545,6.440,38829
0500000US26009,Antrim County,Michigan,5.663,25.317,9.516,46845
0500000US26011,Arenac County,Michigan,9.574,11.658,4.379,38307
0500000US26013,Baraga County,Michigan,6.953,13.120,4.308,39803
0500000US26015,Barry County,Michigan,6.308,19.203,6.792,55064
0500000US26017,Bay County,Michigan,4.814,18.292,5.758,45583
0500000US26019,Benzie County,Michigan,6.912,24.151,10.517,47388
0500000US26021,Berrien County,Michigan,3.686,26.073,10.536,44993
0500000US26023,Branch County,Michigan,7.204,13.496,4.505,44373
0500000US26025,Calhoun County,Michigan,3.921,20.108,6.519,42520
0500000US26027,Cass County,Michigan,4.797,16.917,5.458,46570
0500000US26029,Charlevoix County,Michigan,4.115,27.865,11.012,46554
0500000US26031,Cheboygan County,Michigan,9.182,18.141,6.391,40219
0500000US26033,Chippewa County,Michigan,3.328,19.115,7.313,41993
0500000US26035,Clare County,Michigan,8.042,11.635,3.940,33015
0500000US26037,Clinton County,Michigan,5.066,29.734,10.653,60909
0500000US26039,Crawford County,Michigan,5.917,17.151,6.030,41743
0500000US26041,Delta County,Michigan,6.067,18.871,5.238,42031
0500000US26043,Dickinson County,Michigan,3.478,22.368,7.332,43779
0500000US26045,Eaton County,Michigan,4.418,24.740,8.649,54993
0500000US26047,Emmet County,Michigan,3.611,33.242,13.089,51018
0500000US26049,Genesee County,Michigan,9.675,19.323,7.186,42327
0500000US26051,Gladwin County,Michigan,11.637,12.313,4.761,38021
0500000US26053,Gogebic County,Michigan,5.323,18.291,5.975,35686
0500000US26055,Grand Traverse County,Michigan,3.966,31.494,12.596,52950
0500000US26057,Gratiot County,Michigan,6.730,14.068,5.490,41912
0500000US26059,Hillsdale County,Michigan,6.950,15.544,5.952,41961
0500000US26061,Houghton County,Michigan,1.922,31.069,11.820,37776
0500000US26063,Huron County,Michigan,6.346,14.131,4.592,42161
0500000US26065,Ingham County,Michigan,4.711,37.250,16.800,45679
0500000US26067,Ionia County,Michigan,6.340,14.929,4.294,49124
0500000US26069,Iosco County,Michigan,6.782,16.125,6.103,37317
0500000US26071,Iron County,Michigan,7.660,19.254,5.635,33663
0500000US26073,Isabella County,Michigan,4.532,27.308,11.836,39377
0500000US26075,Jackson County,Michigan,5.951,20.005,6.352,46326
0500000US26077,Kalamazoo County,Michigan,3.882,35.094,14.056,47476
0500000US26079,Kalkaska County,Michigan,9.975,12.739,4.568,40534
0500000US26081,Kent County,Michigan,3.909,33.250,11.484,53063
0500000US26083,Keweenaw County,Michigan,7.905,22.796,9.281,37813
0500000US26085,Lake County,Michigan,6.576,9.377,3.785,30439
0500000US26087,Lapeer County,Michigan,17.663,17.485,6.315,52996
0500000US26089,Leelanau County,Michigan,4.725,39.977,17.711,56189
0500000US26091,Lenawee County,Michigan,10.223,19.243,6.493,48043
0500000US26093,Livingston County,Michigan,13.116,33.561,11.390,75204
0500000US26095,Luce County,Michigan,5.393,12.351,3.720,37088
0500000US26097,Mackinac County,Michigan,6.636,18.343,6.467,38434
0500000US26099,Macomb County,Michigan,6.768,23.329,8.110,54582
0500000US26101,Manistee County,Michigan,5.529,19.678,7.392,41395
0500000US26103,Marquette County,Michigan,3.210,28.768,9.651,45409
0500000US26105,Mason County,Michigan,3.406,20.194,7.564,42024
0500000US26107,Mecosta County,Michigan,9.386,22.700,9.089,41889
0500000US26109,Menominee County,Michigan,5.428,15.147,3.869,40373
0500000US26111,Midland County,Michigan,2.665,32.454,13.093,54059
0500000US26113,Missaukee County,Michigan,6.761,13.092,4.271,41098
0500000US26115,Monroe County,Michigan,5.078,18.565,6.387,55653
0500000US26117,Montcalm County,Michigan,12.672,13.111,4.446,41584
0500000US26119,Montmorency County,Michigan,11.646,10.703,3.952,36250
0500000US26121,Muskegon County,Michigan,4.564,18.233,5.588,42829
0500000US26123,Newaygo County,Michigan,10.609,13.867,4.539,43693
0500000US26125,Oakland County,Michigan,6.054,44.430,19.005,67465
0500000US26127,Oceana County,Michigan,5.576,16.840,6.200,41617
0500000US26129,Ogemaw County,Michigan,8.286,11.668,4.140,36063
0500000US26131,Ontonagon County,Michigan,13.982,15.078,4.280,34459
0500000US26133,Osceola County,Michigan,7.248,13.206,4.484,38999
0500000US26135,Oscoda County,Michigan,6.594,9.718,2.995,33021
0500000US26137,Otsego County,Michigan,7.181,20.542,7.000,48917
0500000US26139,Ottawa County,Michigan,2.769,31.122,10.225,58989
0500000US26141,Presque Isle County,Michigan,8.492,16.925,6.320,41213
0500000US26143,Roscommon County,Michigan,8.351,14.426,5.312,35133
0500000US26145,Saginaw County,Michigan,4.938,20.229,6.628,43042
0500000US26147,St. Clair County,Michigan,13.192,17.414,6.384,49730
0500000US26149,St. Joseph County,Michigan,3.887,14.703,5.668,44449
0500000US26151,Sanilac County,Michigan,12.714,12.272,4.440,41100
0500000US26153,Schoolcraft County,Michigan,5.775,13.228,3.962,34118
0500000US26155,Shiawassee County,Michigan,9.291,15.741,5.443,48233
0500000US26157,Tuscola County,Michigan,10.544,13.856,4.476,43768
0500000US26159,Van Buren County,Michigan,6.129,19.491,6.853,46008
0500000US26161,Washtenaw County,Michigan,5.193,52.641,27.268,61003
0500000US26163,Wayne County,Michigan,5.481,21.987,8.621,41210
0500000US26165,Wexford County,Michigan,5.587,16.768,5.414,41534
0500000US27001,Aitkin County,Minnesota,8.642,15.474,4.679,42252
0500000US27003,Anoka County,Minnesota,7.243,27.838,7.831,70873
0500000US27005,Becker County,Minnesota,8.119,22.360,6.721,52038
0500000US27007,Beltrami County,Minnesota,6.112,26.592,9.145,44757
0500000US27009,Benton County,Minnesota,7.015,21.501,6.289,52178
0500000US27011,Big Stone County,Minnesota,3.954,17.392,4.034,47794
0500000US27013,Blue Earth County,Minnesota,3.405,31.272,9.709,50061
0500000US27015,Brown County,Minnesota,2.103,21.316,6.007,52598
0500000US27017,Carlton County,Minnesota,3.308,22.755,5.975,53227
0500000US27019,Carver County,Minnesota,5.504,45.226,13.242,86323
0500000US27021,Cass County,Minnesota,6.323,20.208,5.974,46531
0500000US27023,Chippewa County,Minnesota,3.584,15.884,4.119,50858
0500000US27025,Chisago County,Minnesota,15.614,21.985,6.428,71001
0500000US27027,Clay County,Minnesota,2.783,31.657,8.846,57965
0500000US27029,Clearwater County,Minnesota,7.777,14.946,3.871,43421
0500000US27031,Cook County,Minnesota,3.659,38.958,16.654,52299
0500000US27033,Cottonwood County,Minnesota,4.646,18.472,4.574,46750
0500000US27035,Crow Wing County,Minnesota,5.180,23.212,7.612,49435
0500000US27037,Dakota County,Minnesota,3.989,40.261,12.439,75567
0500000US27039,Dodge County,Minnesota,4.328,23.744,5.604,68116
0500000US27041,Douglas County,Minnesota,3.773,24.688,6.882,54531
0500000US27043,Faribault County,Minnesota,4.024,16.877,4.109,47540
0500000US27045,Fillmore County,Minnesota,8.423,19.464,5.666,51665
0500000US27047,Freeborn County,Minnesota,4.887,16.075,4.562,47105
0500000US27049,Goodhue County,Minnesota,7.728,23.359,6.530,57062
0500000US27051,Grant County,Minnesota,5.425,18.858,4.305,50174
0500000US27053,Hennepin County,Minnesota,3.493,46.998,16.676,65834
0500000US27055,Houston County,Minnesota,4.435,21.365,6.461,53809
0500000US27057,Hubbard County,Minnesota,5.689,25.047,8.318,47486
0500000US27059,Isanti County,Minnesota,18.930,17.654,4.830,59865
0500000US27061,Itasca County,Minnesota,6.244,21.886,6.822,47761
0500000US27063,Jackson County,Minnesota,3.917,18.814,4.648,50574
0500000US27065,Kanabec County,Minnesota,18.262,13.498,5.504,47384
0500000US27067,Kandiyohi County,Minnesota,4.353,22.182,7.053,52632
0500000US27069,Kittson County,Minnesota,7.807,20.874,4.087,52326
0500000US27071,Koochiching County,Minnesota,4.274,18.447,4.930,42919
0500000US27073,Lac qui Parle County,Minnesota,3.952,17.675,4.025,49903
0500000US27075,Lake County,Minnesota,7.933,24.441,8.904,48417
0500000US27077,Lake of the Woods County,Minnesota,6.326,15.512,3.143,42263
0500000US27079,Le Sueur County,Minnesota,7.442,21.181,5.793,60632
0500000US27081,Lincoln County,Minnesota,3.744,19.176,3.397,49575
0500000US27083,Lyon County,Minnesota,2.657,25.789,7.176,51600
0500000US27085,McLeod County,Minnesota,10.463,17.994,5.073,56128
0500000US27087,Mahnomen County,Minnesota,6.322,12.907,3.079,41118
0500000US27089,Marshall County,Minnesota,6.804,18.670,4.218,54092
0500000US27091,Martin County,Minnesota,4.627,18.895,3.819,51391
0500000US27093,Meeker County,Minnesota,10.177,18.934,5.303,55042
0500000US27095,Mille Lacs County,Minnesota,14.939,14.659,4.633,49094
0500000US27097,Morrison County,Minnesota,7.993,16.950,5.343,50049
0500000US27099,Mower County,Minnesota,3.752,19.030,5.279,49427
0500000US27101,Murray County,Minnesota,3.789,18.065,5.097,51983
0500000US27103,Nicollet County,Minnesota,4.780,32.485,10.136,58640
0500000US27105,Nobles County,Minnesota,3.795,13.824,3.687,50625
0500000US27107,Norman County,Minnesota,9.462,15.088,2.660,50377
0500000US27109,Olmsted County,Minnesota,3.302,41.300,17.451,68023
0500000US27111,Otter Tail County,Minnesota,6.655,24.498,7.249,52365
0500000US27113,Pennington County,Minnesota,3.906,16.090,4.300,47127
0500000US27115,Pine County,Minnesota,17.881,13.220,4.136,44549
0500000US27117,Pipestone County,Minnesota,5.218,18.971,5.018,46990
0500000US27119,Polk County,Minnesota,3.986,23.194,6.885,53326
0500000US27121,Pope County,Minnesota,3.339,22.205,6.093,52785
0500000US27123,Ramsey County,Minnesota,4.026,40.375,15.989,56104
0500000US27125,Red Lake County,Minnesota,3.910,15.448,3.675,50332
0500000US27127,Redwood County,Minnesota,2.915,17.047,4.086,47211
0500000US27129,Renville County,Minnesota,4.088,15.677,3.468,52149
0500000US27131,Rice County,Minnesota,7.986,27.631,10.049,59598
0500000US27133,Rock County,Minnesota,3.037,20.412,5.415,51496
0500000US27135,Roseau County,Minnesota,2.624,19.021,4.819,53199
0500000US27137,St. Louis County,Minnesota,3.876,26.957,8.753,48331
0500000US27139,Scott County,Minnesota,5.233,38.198,10.139,87794
0500000US27141,Sherburne County,Minnesota,15.806,26.497,7.347,74170
0500000US27143,Sibley County,Minnesota,7.610,16.283,3.518,56990
0500000US27145,Stearns County,Minnesota,5.655,25.945,8.248,56336
0500000US27147,Steele County,Minnesota,5.096,25.389,6.736,57858
0500000US27149,Stevens County,Minnesota,2.433,28.297,8.200,52302
0500000US27151,Swift County,Minnesota,2.249,16.183,3.586,49035
0500000US27153,Todd County,Minnesota,6.554,15.229,4.247,46414
0500000US27155,Traverse County,Minnesota,2.655,18.015,4.703,49186
0500000US27157,Wabasha County,Minnesota,5.483,21.170,6.612,56510
0500000US27159,Wadena County,Minnesota,5.358,12.675,3.858,41906
0500000US27161,Waseca County,Minnesota,4.787,20.431,5.024,53564
0500000US27163,Washington County,Minnesota,4.986,41.620,14.298,83706
0500000US27165,Watonwan County,Minnesota,3.056,15.832,3.377,50604
0500000US27167,Wilkin County,Minnesota,3.947,17.523,3.989,51476
0500000US27169,Winona County,Minnesota,3.361,28.207,9.733,50547
0500000US27171,Wright County,Minnesota,11.789,27.272,6.915,73557
0500000US27173,Yellow Medicine County,Minnesota,3.015,16.117,3.997,53041
0500000US28001,Adams County,Mississippi,5.049,17.759,6.708,28869
0500000US28003,Alcorn County,Mississippi,8.459,16.152,5.879,36163
0500000US28005,Amite County,Mississippi,23.379,12.074,4.636,30704
0500000US28007,Attala County,Mississippi,18.011,14.854,5.694,32886
0500000US28009,Benton County,Mississippi,9.879,10.561,5.000,33141
0500000US28011,Bolivar County,Mississippi,3.709,21.116,7.330,27585
0500000US28013,Calhoun County,Mississippi,8.411,11.172,4.845,31098
0500000US28015,Carroll County,Mississippi,8.654,13.630,5.873,37289
0500000US28017,Chickasaw County,Mississippi,7.048,10.715,3.301,30926
0500000US28019,Choctaw County,Mississippi,11.431,13.454,5.192,30692
0500000US28021,Claiborne County,Mississippi,5.666,15.561,7.068,23259
0500000US28023,Clarke County,Mississippi,9.751,13.927,4.030,35993
0500000US28025,Clay County,Mississippi,5.045,17.811,5.812,31669
