FMID,MarketName,street,city,County,State,zip,longitude,latitude,Organic
1008540,Eldorado Springs Farmers' Market,West Spring Street and North Main,El Dorada Springs,Cedar,Missouri,64744,-94.021567,37.876787,-
1004159,Elgin Area Growers Market,City Park,Elgin,Fayette,Iowa,52141,-91.6269,42.9573,-
1000527,Elgin Farmers Market,"Kief-Joshua Vineyards, 370 Elgin Road",Elgin,Santa Cruz,Arizona,85611,-110.543,31.659,-
1001011,Elgin Farmers Market,Elgin Museum parking lot,Elgin,Grant,North Dakota,58533,-97.2855,46.871,-
1010508,Eli's Cheesecake and Wright College Farmer's Market,6701 W. Forest Preserve Drive,Chicago,Cook,Illinois,60634,-87.7962799,41.9590941,Y
1000022,Elizabeth Avenue Farmers Market,1521 Elizabeth Ave,Charlotte,Mecklenburg,North Carolina,28204,-80.8269849,35.2144090,Y
1006377,Elizabeth Farmers Market,165 S Main Street,Elizabeth,Elbert,Colorado,80107,-104.595551,39.361195,N
1006759,Elizabeth Farmers Market,402 West Street,Elizabeth,Jo Daviess,Illinois,61028,-90.2272164,42.3178910,-
1001388,Elizabethtown Farmers' Market,behind Adirondack History Center Museum,Elizabethtown,Essex,New York,,-73.590621,44.215607,-
1002699,Elk City Farmers Market,Corner of Madison & Broadway,Elk City,Beckham,Oklahoma,73644,-99.4035,35.4107,-
1003711,Elk Grove Certified Farmers' Market,8217 Laguna Blvd,Elk Grove,Sacramento,California,95758,-121.405,38.42373,Y
1011922,Elk Grove Farmers Market,901 Wellington Avenue,Elk Grove Village,Cook,Illinois,60007,-88.0078306,42.0029050,-
1003303,Elk Mound Area Farmers Market,E220 Menomonie Street,Elk Mound,Dunn,Wisconsin,54739,-91.688247,44.872264,-
1006151,Elk Rapids Area Chamber of Commerce Farmers Market, 305  US-31 North,Elk Rapids,Antrim,Michigan,49629,-85.409560,44.896361,-
1004603,Elkhart Community Farmer's Market,100 North Elkhart Ave.,Elkhart,Elkhart,Indiana,46516,-85.9685,41.6901,-
1002009,Elkin Farmers Market,226 North Bridge Street,Elkin,Surry,North Carolina,28621,-80.850502,36.245017,Y
1003120,Elkins Farmers Market,315 Railroad Avenue,Elkins,Randolph,West Virginia,26241,-79.851465,38.925162,-
1008066,Elkins Farmers Market - The Marketplace,248 Main St,Beverly,Randolph,West Virginia,26253,-79.875338,38.841115,-
1000179,Elko Downtown Business Association Farmer's Market,5th and Commercial,Elko,Elko,Nevada,89801,-115.762,40.8317,-
1004263,Elko Farmers' Market,10012 Hwy. 78,Elko,Barnwell,South Carolina,29826,-81.379214,33.380738,-
1003732,Ellendale Farmers Market,215 5th Ave West,Ellendale,Steele,Minnesota,56026,-93.301638,43.872885,N
1004362,Ellenville Farmers Market,Center Street and Market Street,Ellenville,Ulster,New York,12428,-74.3940770,41.7160630,Y
1010343,Ellettsville Farmers Market,631 W. Edgewood Dr.,Ellettsville,Monroe,Indiana,47429,-86.6387800,39.2317870,Y
1009426,Ellicottville Farmers Market by REAP ,Elizabeth Street,Ellicottville,,New York,14731,-78.6752,42.2756,-
1012332,Ellington Farmers Market,"Arbor Park, Main ST",Ellington,Tolland,Connecticut,06029,-72.4652021,41.9032806,-
1012050,Ellington Winter Farmers' Market,11 Pinney ST,Ellington,Tolland,Connecticut,06029,-72.4903500,41.8697886,-
1007568,Elliott County Farmers’ Market,Elliott County Extension Office,Sandy Hook,Elliott,Kentucky,,-83.1052,38.1232,-
1011392,Ellisville Farmers' Market,255 Kiefer Creek Rd.,Ellisville,St. Louis,Missouri,63017,-90.5875540,38.5852013,-
1003166,Elloree Farmers Market,Cleveland & Railroad Avenues,Elloree,Orangeburg,South Carolina,29431,-80.5745,33.5332,-
1009045,Ellsworth Farmer's Market,Across from High School on C48  and Main St.,Ellsworth,Antrim,Michigan,49729,-85.246155,45.165787,-
1003827,Ellsworth Farmers Market,245 Main Street,Ellsworth,Hancock,Maine,04605,-68.4185,44.5433,Y
1003828,Ellsworth Farmers Market,190 Main Street,Ellsworth,Hancock,Maine,04605,-68.4228140,44.5421710,Y
1006809,Ellsworth Farmers Market,Highway 10 and Wall Street,Ellsworth,Pierce,Wisconsin,54011,-92.469611,44.733559,-
1005709,Ellwood City Farmers' Market,Beaver Ave. Municipal Parking Lot,Ellwood City,Lawrence,Pennsylvania,16117,-80.288255,40.859065,-
1012048,Elm Street Square Farmer's Market,Elm Street,Newton ,Middlesex,Massachusetts,02465,-71.2303515,42.3509392,Y
1007327,Elma Farmers Market,Elma Locker & Grocery parking lot,Elma,Howard,Iowa,50628,-92.4351,43.2455,-
1000089,Elmhurst Hopsital Greenmarket,41st Ave - 80 & 81 Sts,Queens,Queens,New York,11373,-73.8845641,40.7459010,N
1003427,Elmira Wisner Park Farmers Market,N. Main St. & W. Church Street,Elmira,Chemung,New York,14901,-76.8083,42.0898,-
1001666,Elmont Farmers Market,700 Hempstead Turnpike,Elmont,Nassau,New York,11003,-73.6999746,40.7080503,N
1006116,Elmsford Farmers Market,Route 9A and N. Stone Ave.,Elmsford,Westchester,New York,10523,-73.8181,41.0565,-
1003826,Elmwood Bidwell Farmers' Market,Elmwood at Bidwell,Buffalo,Erie,New York,14222,-78.8770165,42.9237123,Y
1009545,Elon Community Church Farmers Market ,Corner of Williamson Ave & Haggart Ave,Elon,,North Carolina,27244,-79.5067,36.1029,-
1009171,Elsie Farmers Market ,122 S Ovid St,Elsie,,Michigan,48831,-84.3873,43.0884,-
1000107,Ely Farmers Market,1570 Rowley St.,Ely,Linn,Iowa,52227,-91.58502,41.87162,-
1000108,Ely Farmers Market,1595 Dows St.,Ely,Iowa,Iowa,52227,-91.5858693,41.8733833,-
1008449,Ely Farmers Market,7th Avenue Sheridan Street,Ely,St. Louis,Minnesota,55731,-91.856863,47.903045,N
1002052,Ely Renaissance Farmers Market,400 Ely St.,Ely,White Pine,Nevada,89301,-114.893989,39.249358,Y
1010234,Emerson-Garfield Farmers' Market,2310 N Monroe,Spokane,Spokane,Washington,99205,-117.4255873,47.6790711,-
1002657,Emmaus Farmers' Market,235 Main St,Emmaus,Lehigh,Pennsylvania,18049,-75.4903,40.5366,Y
1004268,Emmett Farmers Market,Blaser Park at  Washington Ave (Hwy 52),Emmett,Gem,Idaho,83617,-116.500558,43.876265,-
1007710,Emmitsburg Farmers' Market,302 South Seton Ave.,Emmitsburg,Frederick,Maryland,21727,-77.329015,39.700163,N
1000401,Emmons County Farmers Market,South End of Main St.,Linton,Emmons,North Dakota,57648,-100.302,45.9028,-
1012567,Emory Farmers Market,"569 Asbury Circle, Cox Hall Bridge",Atlanta,Fulton,Georgia,30322,-84.323671,33.792144,Y
1002769,Empire Farmers Market,River Street,Empire,Leelanau,Michigan,49630,-86.058938,44.813168,Y
1007856,Empire Polo Club,81800 Avenue 51,Indio,Riverside County,California,,-116.237,33.68,-
1004226,Empire State Plaza Farmers Market,Empire State Plaza,Albany,Albany,New York,12242,-73.758667,42.651353,N
1004719,Emporia Farmers Market,8th Ave. & Merchant St.,Emporia,Lyon,Kansas,66801,-96.181233,38.406767,N
1005377,Emporia Farmers Market,107 South Main Street,Emporia,Emporia,Virginia,23847,-77.541547,36.688794,-
1012688,Encinitas Station Certified Farmers Market,600 S Vulcan Ave,Encinitas,San Diego,California,,-117.292563,33.043816,Y
1012045,Encino Farmers Market,17400 Victory Blvd,Van Nuys,Los Angeles,California,91406,-118.5128542,34.1862306,Y
1002252,Enderlin Farmer's Market,Railway Street - Baxter Park,Enderlin,Ransom,North Dakota,58027,-97.6022,46.6252,-
1005397,Enfield Farmers Market,Huse Park,Enfield,Grafton,New Hampshire,03748,-72.1438,43.6445,-
1007487,ENFIELD FARMERS’ MARKET,"Enfield Town Green, Town Hall, Rte. 5",Enfield,Hartford,Connecticut,,-72.5494,41.975,-
1000966,Englewood Farmers Market,6452 S Ashland Ave.,Chicago,,Illinois,60637,-87.6645,41.7761,-
1006991,Englewood Farmers Market,Demarest Avenue and N Van Brunt Street,Englewood,Bergen,New Jersey,07631,-73.973,40.8977,-
1003959,English Farmers Market,201 Indiana Ave,English,Crawford,Indiana,47118,-86.4432,38.3511,-
1006237,Englishtown Auction Sales Market,90 Wilson Ave,Englishtown,Monmouth,New Jersey,07726,-74.361,40.3126,N
1003617,Enid Farmers Market,109 E. Garriott Road,Enid,Garfield,Oklahoma,73703,-97.8774,36.4343,-
1012313,Ennis Farmer's Market,S Charles Street and Hwy 287 S,Ennis,Madison,Montana,59729,-111.7336261,45.3490793,Y
1012071,Ennis Farmers Market,100 N. Dallas Street,Ennis ,Ellis,Texas,75119,-96.628182,32.327437,-
1000175,Eno River Farmers Market in Downtown Hillsborough,144 E. Margaret Lane,Hillsborough,Orange,North Carolina,27278,-79.0977750,36.0740250,Y
1011072,Enosburgh Falls Farmers Market,Main St,Enosburg Falls,Franklin,Vermont,05450,-72.805183,44.906854,-
1009946,Enterprise Farmers Market,101 South Conner Street,Enterprise,Coffee,Alabama,36330,-85.8550515,31.3137726,-
1005622,EPHRATA FARMERS' MARKET,Basin/First/Division,Ephrata,Grant,Washington,98823,-119.551,47.3209,Y
1007009,Epping Farmers’ Market,16 Main St.,Epping,,New Hampshire,,-71.0734,43.0325,-
1007089,Erie Farmers Market,W. 13th and Peach St,Erie,Erie,Pennsylvania,16501,-80.082,42.1221,-
1004525,Erie Farmers' Market,515 Briggs St,Erie,Weld,Colorado,80516,-105.0474201,40.0491741,Y
1002507,Erie Street Farmers Market,500 W Erie St,Chicago,,Illinois,60610,-87.6414,41.8939,-
1003124,Erwin Farmers Market,"Hwy 421 and intersection Hwy 55 goes into Erwin, 1 mile on the right, around the gazebo across from the Suntrust Bank.",Erwin,Harnett,North Carolina,28339,-78.6473444444444,35.3239944444444,-
1001155,Erwin/Unicoi County Farmers Market,Erwin Town Hall,Erwin,Unicoi,Tennessee,37601,-82.3984,36.1465,N
1011260,Escalante Farmers Market,Corner of Center and Main Street,Escalante,Garfield,Utah,84726,-111.6002790,37.7703235,-
1003784,Escanaba Farmers Market,115 North 9th Street,Escanaba,Delta,Michigan,49829,-87.0604,45.7465,-
1002302,Escondido Certified Farmers' Market,262 East Grand Ave,Escondido,San Diego,California,92025,-117.0790109,33.1230643,Y
1006678,Espanola Farmers Market,1005 N.Railroad  Avenue,Espanola,Rio Arriba,New Mexico,87532,-106.080229,36.006236,Y
1009320,Essential Eating Farmers Market ,515 Northern Boulevard (Rt. 6/11),Clarks Summit,,Pennsylvania,18411,-75.681,41.4733,-
1007457,Essex Farmers Market,"On the Green, Main Street",Essex,Middlesex,Connecticut,06426,-72.399,41.3543,-
1009864,Essex Farmers Market,24 Martin Street,Essex ,Essex,Massachusetts,01929,-70.781781,42.631883,Y
1003568,Estacada Farmers Market,Third and Broadway,Estacada,Clackamas,Oregon,97023,-122.335,45.2879,-
1000189,Ester Community Market,"Ester Community Park, Old Nenana Highway",Ester,Fairbanks North Star,Alaska,99725,-148.01,64.8459,Y
1005654,Estes Valley Farmers Market,1209 Manford Ave.,Estes Park,,Colorado,,-105.502,40.3716,-
1000494,Esther's Place,201 West Galena Street,Big Rock,Kane,Illinois,60511,-88.5505521,41.7641777,N
1005682,Estherville Farmers Market,1226 Central Avenue,Estherville,Emmet,Iowa,51334,-94.827697,43.402007,N
1007569,Estill County Farmers’ Market,South Irvine Road,Irvine,Estill,Kentucky,,-83.975,37.6874,-
1012809,Estrella Lakeside Market,"	10336 S Estrella Pkwy, 85338, USA","Goodyear, AZ ",Maricopa,Arizona,85338,-112.429459,33.352917,-
1011981,Euclid Farmers Market,291 E 222nd Street,Euclid,Cuyahoga,Ohio,44123,-81.525914,41.607434,Y
1010933,Eudora's Market On Main,724 Main Street,Eudora,Douglas,Kansas,66025,-95.0985747,38.9457966,-
1006618,Eufaula Farmer's Market,Across from Posey Park,Eufaula,McIntosh,Oklahoma,74432,-95.586085,35.288830,-
1012315,Eureka Area Farmers Market,Riverside Park,Eureka ,Lincoln,Montana,59917,-115.0534030,48.8777197,-
1006135,Eureka Farmers Market,Gold St.,Eureka,Eureka,Nevada,89316,-115.9609,39.51168,N
1000410,Eureka Springs Farmers Market,2075 E. Van Buren,Eureka Springs,Carroll,Arkansas,72632,-93.731702,36.391562,Y
1008261,Evans Towne Farmers Market,7022 Evans Town Center Blvd,Evans,Columbia,Georgia,30809,-82.1328615,33.5465178,Y
1002729,Evansdale Farmers Market,3524 Lafayette Rd,Evansdale,Black Hawk,Iowa,50707,-92.290200,42.477565,N
1009328,Evanston West End Ethnic Farmers Market,"Dodge Avenue & Church Street (ETHS lot),",Evanston,,Wyoming,60202,-110.964,41.2675,-
1009553,Evanston Wyoming Farmers Market,Depot Square,Evanston ,,Wyoming,60202,-110.964,41.2675,-
1003809,Evansville Farmers Market,102 Maple St.,Evansville,Rock,Wisconsin,53536,-89.2980764,42.7789873,-
1010195,Evart Farmers' Market- Evart DDA,200 South Main Street,Evart,Osceola,Michigan,49631,-85.259592,43.899648,-
1000015,Evening Farmer's Market on the Riverwalk,101 S. Union Ave,Pueblo,Pueblo,Colorado,81003,-104.613,38.2651,-
1005710,Everedy Square/Shab Row Farmers' Market,East and East Church Streets,Frederick,Frederick,Maryland,21701,-77.40525,39.415,N
1010418,Everett Farmers Market,538 Broadway ,Everett,Middlesex,Massachusetts,02149,-71.052841,42.410211,N
1003357,Everett Farmers Market LLC,615 13th St,Everett,Snohomish,Washington,98201,-122.222050,48.000172,Y
1005551,Everglades Swamp Market,1B Swamp Harbor Drive,Homestead,Miami-Dade,Florida,33030,-80.4776,25.4687,-
1001957,Evergreen Farmers Market at Bergen Village,The Bergan Village Shopping Center,Evergreen,Jefferson,Colorado,80435,-105.3172146,39.6333213,-
1011432,Evergreen Farmers' Market,4055 Evergreen Village Square,San Jose,Santa Clara,California,,-121.773943,37.313921,Y
1003241,Evergreen Park Farmers Market,8900 S Kedzie Ave,Evergreen Park,Cook,Illinois,60805,-87.7022,41.7316,-
1005771,Everly Farmers Market,"City Park, County Rd. B-24",Everly,Clay,Iowa,513338,-95.3253,43.1597,-
1009443,Everyone's Harvest - Greenfield,"Greenfield, Between El Camino Real & 9th Ave.",Greenfield,,California,93933,-121.241,36.3186,-
1009444,Everyone's Harvest - Salinas,"Natividad, Natividad Medical Center in Salinas,",Salinas,,California,93933,-121.633,36.696,-
1005267,Ewa Beach Community Park (People's Open Market),91-955 North Road,Ewa Beach,Honolulu,Hawaii,96706,-158.007174,21.314954,N
1004422,Excelsior Farmers' Market,301 County Road 19,Excelsior,Hennepin,Minnesota,55331,-93.5705830,44.9011100,Y
1007798,Exeter Farmers’ Market,"Swasey Parkway, off Water Street",Exeter,Rockingham,New Hampshire,,-70.950053,42.983633,Y
1002239,Exit 20 Farmers' Market at Tanger Outlet,Tanger Outlets 120 Laconia Rd,Tilton,Belknap,New Hampshire,03276,-71.56186,43.45818,Y
1002247,Extraordinary Farmers Market,19th & O Street,Ord,Valley,Nebraska,68862,-98.931649,41.599928,-
1004875,Eyota Farmers Market,303 Fifth St SW,Eyota,Olmsted,Minnesota,55934,-92.238327,43.985033,-
1012801,F.A.R.M. (Farmer's Atlanta Road Market),2160 Cooper Lake Road,Smyrna,Cobb,Georgia,30080,-84.4940793,33.8506111,Y
1005313,Fair Food Farmstand,51 N 12th Street,Philadelphia,Philadelphia,Pennsylvania,19107,-75.1594,39.9535,-
1001549,Fair Grove Farmers' Market,Hwy 125 & Main Street,Fair Grove,Greene,Missouri,65648,-93.150849,37.383700,-
1006321,Fair Haven Farmers Market,On the green,Fair Haven,Rutland,Vermont,05743,-73.2665,43.594,Y
1000199,Fairbanks Downtown Market,1st Avenue,Fairbanks,Fairbanks North Star,Alaska,99701,-147.719593,64.844414,Y
1005566,Fairborn Farmers Market,Corner of Main St. & Grand Ave.,Fairborn,Greene,Ohio,45324,-84.0225,39.8216,-
1012685,Fairburn Farmers Market,15 West Broad Street ,Fairburn,Fulton,Georgia,30213,-84.5820820,33.5667880,-
1006669,Fairbury Farmers Market,"Downtown Square, west side",Fairbury,Jefferson,Nebraska,68352,-97.1799,40.1371,-
1008311,Fairfax Community Farmers' Market ,10500 Page Avenue,Fairfax,Fairfax City,Virginia,22030,-77.3082835,38.8453332,-
1008385,Fairfax Community Farmers' Market,124 Bolinas Avenue,Fairfax,Marin,California,94930,-122.589895,37.985645,Y
1011456,Fairfield CFM,Jefferson St. and Texas St.,Fairfield ,Solano,California,,-122.0419010,38.2492249,Y
1004130,Fairfield Farmers Market,North Main St. and East Grimes Ave.,Fairfield,Jefferson,Iowa,52556,-91.963120,41.010184,Y
1003003,Fairfield Farmers' Market,81 Main Street,Fairfield,Somerset,Maine,04937,-69.60011,44.58344,-
1003946,Fairgrounds Farmers Market,2935 N. 5th St.,Reading,Berks,Pennsylvania,19602,-75.9391,40.4329,-
1002518,Fairhaven Farmers Market,Main and Huttleston Ave,Fairhaven,Bristol,Massachusetts,02719,-70.906663,41.643173,Y
1002517,Fairhaven Winter Farmers' Market,Bridge and Green Street,Fairhaven,Bristol,Massachusetts,02719,-70.9030055555556,41.6421222222222,N
1000051,Fairhope Outdoor Farm Market,Corner of Bancroft Street and Magnolia Avenue,Fairhope,Baldwin,Alabama,36532,-87.9019749,30.5244349,-
1010944,Fairlington Farmers Market,3308 S. Stafford Street,Arlington ,Arlington,Virginia,22206,-77.087205,38.834958,-
1012237,Fairmont Farmers Market Downtown Location,Adams Street,Fairmont,Marion,West Virginia,26554,-80.141524,39.485128,N
1012242,Fairmont Farmers Market I-79 Technology Park Location ,3000 Technology Drive,Fairmont ,Marion,West Virginia,26554,-80.191687,39.431586,N
1005320,Fairmount Farmers' Market,22nd Street and Fairmount Avenue,Philadelphia,Philadelphia,Pennsylvania,19130,-75.174055,39.967378,Y
1007717,Fairmount Neighborhood Farmers' Market,,Eugene,Lane,Oregon,,-123.07,44.0389,-
1001296,Fairport Farmers Market,58 South Main St.,Fairport,Monroe,New York,14450,-77.442818,43.099984,Y
1006251,Fairview Elementary Youth Farmers' Market,2715 W. 11th Ave,Denver,Denver,Colorado,80204,-105.021583,39.734147,N
1002043,Fairview Farmers & Artist Market,1300 Village St.,Fairview,Multnomah,Oregon,97220,-122.438690,45.531244,Y
1000376,Fairview Farmers Market,"Off of Collins Ave., N. on Alabama",Fairview,Camden,New Jersey,07022,-73.999,40.8126,-
1000394,Fairview Farmers Market,Fairview Avenue,Montgomery,Montgomery,Alabama,36108,-86.363,32.3465,-
1007027,Fairview Tailgate Market,594 Old Charlotte Hwy,Fairview,Buncombe,North Carolina,28732,-82.4505,35.5462,-
1009359,Fairview WV Farmer's Market ,"RT. 218, 318 Main Street, Formerly's Poppy's Parking",Fairview,,West Virginia,26570,-80.2474,39.5924,-
1010667,"Faith in Place Winter Farmers Market - Augustana Lutheran Church of Hyde Park, Chicago",5500 S. Woodlawn Ave,Chicago,Cook,Illinois,60637,-87.5973835,41.7948812,-
1011719,Faith in Place Winter Farmers Market - Berry Memorial United Methodist Church,4754 N. Leavitt,Chicago ,Cook,Illinois,60625,-87.684336,41.968131,-
1010668,"Faith in Place Winter Farmers Market - Beverly Unitarian Church, Chicago",10244 S. Longwood Drive,Chicago,Cook,Illinois,60643,-87.671314,41.706861,-
1011720,Faith in Place Winter Farmers Market - Calvary Episcopal Church,105 W. Maple St.,Lombard,DuPage,Illinois,60148,-88.020798,41.883775,-
1011721,Faith in Place Winter Farmers Market - Church of St. Benedict,909 Lily Cache Lane,Bolingbrook,Will,Illinois,,-88.1071232,41.6895677,-
1011725,Faith in Place Winter Farmers Market - Congregational Church of Jefferson Park,5320 W Giddings St.,Chicago ,Cook,Illinois,60630,-87.7607762,41.9665391,-
1010670,Faith in Place Winter Farmers Market - Countryside Church Unitarian Universalist,1025 N. Smith Street,Palatine,Cook,Illinois,60067,-88.047600,42.128913,-
1011724,Faith in Place Winter Farmers Market - DuPage Unitarian Universalist Church,1828 Old Naperville Rd.,Naperville,Cook,Illinois,60563,-88.1184804,41.8044225,-
1010671,"Faith in Place Winter Farmers Market - Euclid Avenue United Methodist Church, Oak Park",405 S. Euclid Ave,Oak Park,Cook,Illinois,60302,-87.7930585,41.8811965,-
1011723,Faith in Place Winter Farmers Market - First Congregational Church of Geneva,321 Hamilton St.,Geneva ,Kane,Illinois,60134,-88.308656,41.889453,-
1011726,Faith in Place Winter Farmers Market - Good Shepherd Lutheran Church - Oak Park,611 Randolph St.,Oak Park,Cook,Illinois,60302,-87.789930,41.883229,-
1011722,Faith in Place Winter Farmers Market - Greenstone United Methodist Church - Pullman,11211 S. St. Lawrence Ave.,Chicago ,Cook,Illinois,60628,-87.6083398,41.6907148,-
1010666,"Faith in Place Winter Farmers Market - Our Saviour's Lutheran Church, Arlington Heights",1234 N. Arlington Heights Road,Arlington Heights,Cook,Illinois,60004,-87.9811050,42.0986570,-
1010664,"Faith in Place Winter Farmers Market - St. Luke's Lutheran Church, Park Ridge",205 N. Prospect Ave,Park Ridge,Cook,Illinois,60068,-87.8290320,42.0139720,-
