STABR,FSCSKEY,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_RELATN,C_LEGBAS,C_ADMIN,GEOCODE,LSABOUND,STARTDAT,ENDDATE,POPU_LSA,CENTLIB,BRANLIB,BKMOB,MASTER,LIBRARIA,TOTSTAFF,LOCGVT,STGVT,FEDGVT,TOTINCM,SALARIES,BENEFIT,STAFFEXP,PRMATEXP,ELMATEXP,TOTEXPCO,TOTOPEXP,LCAP_REV,SCAP_REV,FCAP_REV,CAP_REV,CAPITAL,BKVOL,EBOOK,AUDIO,VIDEO,DATABASE,SUBSCRIP,HRS_OPEN,VISITS,REFERENC,REGBOR,TOTCIR,KIDCIRCL,LOANTO,LOANFM,TOTPRO,TOTATTEN,GPTERMS,PITUSR,YR_SUB,OBEREG,RSTATUS,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,FIPSST,FIPSCO
IN,IN0163,6684,RIDGEVILLE PUBLIC LIBRARY,308 NORTH WALNUT STREET,RIDGEVILLE,47380,0063,RANDOLPH,7658572025,ME,LD,SO,CI1,N,01/01/2009,12/31/2009,843,1,0,0,0,0.35,0.48,21650,2250,0,24317,,,,4126,0,4126,17459,0,0,0,0,0,18305,0,26,0,43,52,936,1560,100,572,4600,1500,0,0,0,0,2,750,2010,03,1,00,00,00,-85.02916,40.29096,18,135
IN,IN0164,6685,UNION CITY PUBLIC LIBRARY,408 NORTH COLUMBIA STREET,UNION CITY,47390,1404,RANDOLPH,7659644748,ME,LD,SO,CI1,N,01/01/2009,12/31/2009,3622,1,0,0,1,1,1.9,133797,6162,0,145057,,,,16403,0,17817,119958,0,0,0,0,0,24720,0,142,868,43,54,1820,9828,2067,3103,11534,3582,0,29,62,702,7,3854,2010,03,1,00,00,00,-84.80881,40.20148,18,135
IN,IN0165,6701,HENRY HENLEY PUBLIC LIBRARY,102 NORTH MAIN STREET,CARTHAGE,46115,0035,RUSH,7655656631,NO,LD,SO,CI1,N,01/01/2009,12/31/2009,928,1,0,0,0,0.15,0.28,8264,0,0,20358,,,,422,0,422,13586,0,0,0,0,0,12465,0,300,173,43,13,572,1430,24,253,1836,973,0,0,19,927,1,37,2010,03,1,00,00,00,-85.571883,39.73823,18,139
IN,IN0166,6702,RUSHVILLE PUBLIC LIBRARY,130 WEST THIRD STREET,RUSHVILLE,46173,1899,RUSH,7659323496,ME,LD,SO,CI1,N,01/01/2009,12/31/2009,6750,1,0,0,1,1,5.7,244990,23739,0,287826,143691,28649,172340,24376,747,27146,258910,0,0,0,0,0,35908,0,1168,1844,43,61,2860,43550,11200,3634,39845,13734,0,133,293,4953,9,9895,2010,03,1,00,00,00,-85.445278,39.60934,18,139
IN,IN0167,6811,UNION COUNTY PUBLIC LIBRARY,2 EAST SEMINARY STREET,LIBERTY,47353,1320,UNION,7654585355,ME,LD,SO,CO1,N,01/01/2009,12/31/2009,7349,1,0,0,0,7.53,9.16,370441,18883,0,397046,214784,45752,260536,25731,0,32348,394919,4153,9575,0,18718,6460,27446,0,1020,3381,44,94,2808,47892,6188,4825,71432,16748,0,110,825,15059,21,7997,2010,03,1,00,00,00,-84.92957,39.63453,18,161
IN,IN0168,6891,HAGERSTOWN-JEFFERSON TOWNSHIP PUBLIC LIBRARY,10 WEST COLLEGE STREET,HAGERSTOWN,47346,1204,WAYNE,7654895632,ME,LD,SO,OTH,N,01/01/2009,12/31/2009,3427,1,0,0,1,1,3.9,219285,20012,0,246827,90983,9178,100161,35164,0,44962,222067,23000,0,0,23000,27358,35984,0,526,2713,47,95,2080,30900,6136,2579,84426,23006,28,98,183,3365,7,6721,2010,03,1,00,00,00,-85.161263,39.91172,18,177
IN,IN0169,6892,DUBLIN PUBLIC LIBRARY,2249 EAST CUMBERLAND,DUBLIN,47335,0188,WAYNE,7654786206,ME,LD,SO,CI1,N,01/01/2009,12/31/2009,697,1,0,0,0,0.5,0.5,24347,3953,0,31557,,,,2909,0,2909,18505,0,0,0,0,0,10448,0,293,475,43,36,1040,614,53,840,779,368,0,0,0,0,3,648,2010,03,1,00,00,00,-85.207269,39.81213,18,177
IN,IN0170,6893,CAMBRIDGE CITY PUBLIC LIBRARY,33 WEST MAIN STREET,CAMBRIDGE CITY,47327,1117,WAYNE,7654783335,ME,LD,SO,OTH,N,01/01/2009,12/31/2009,5508,1,0,0,0,3.35,3.85,169359,21213,0,197311,100913,17446,118359,17127,0,19384,177213,0,0,0,0,23022,41987,0,696,1207,43,73,2704,26260,2808,3096,73584,17614,0,294,168,2346,9,11640,2010,03,1,00,00,00,-85.17053,39.8125,18,177
IN,IN0171,6894,MORRISSON-REEVES LIBRARY,80 NORTH 6TH STREET,RICHMOND,47374,3079,WAYNE,7659668291,ME,LD,MO,OTH,N,01/01/2009,12/31/2009,54134,1,1,0,13.8,13.8,49.45,1369038,232496,0,1686712,1133851,326228,1460079,105579,15644,145086,1942075,157965,0,0,157965,191569,177131,12,4096,10434,50,335,3328,27896,45136,34539,379149,93438,939,368,322,8278,25,25948,2010,03,2,00,00,00,-84.893971,39.8303,18,177
IN,IN0172,6895,CENTERVILLE-CENTER TOWNSHIP PUBLIC LIBRARY,126 EAST MAIN STREET,CENTERVILLE,47330,1206,WAYNE,7658555223,ME,LD,SO,OTH,N,01/01/2009,12/31/2009,7331,1,0,0,1,2.5,4.85,235536,15487,0,254795,114208,20316,134524,17088,0,18220,204296,201162,0,0,201162,181025,38581,0,1139,1773,43,81,1872,16848,2652,4223,21282,11643,3,118,204,2612,14,4851,2010,03,1,00,00,00,-84.995873,39.81774,18,177
IN,IN0173,7111,BRAZIL PUBLIC LIBRARY,204 NORTH WALNUT STREET,BRAZIL,47834,2297,CLAY,8124481981,ME,LD,SO,OTH,N,01/01/2009,12/31/2009,8516,1,0,0,0.94,0.94,9.87,432471,30964,0,493244,260683,66586,327269,25562,0,39565,432089,0,0,0,0,0,29303,0,710,1590,43,83,2808,5872,3016,2441,61475,21107,6,0,95,2780,17,8596,2010,03,1,00,00,00,-87.128259,39.52482,18,021
IN,IN0174,7281,JASONVILLE PUBLIC LIBRARY,611 WEST MAIN STREET,JASONVILLE,47438,0105,GREENE,8126652025,ME,LD,SO,CI1,N,01/01/2009,12/31/2009,2490,1,0,0,0,0.5,1,45541,2586,0,49820,,,,5806,0,6592,42358,0,0,0,0,0,27130,0,917,3245,43,21,2080,6744,40,939,31300,8204,0,44,5,130,3,436,2010,03,1,00,00,00,-87.206248,39.16321,18,055
IN,IN0175,7282,LINTON PUBLIC LIBRARY,95 SE 1ST STREET,LINTON,47441,1828,GREENE,8128477802,ME,LD,SO,OTH,N,01/01/2009,12/31/2009,8722,1,0,0,1,4.63,8.26,210148,24980,0,245534,155947,15874,171821,10644,248,12742,233081,233506,0,7263,240769,180110,32165,0,1290,2187,52,61,2860,34967,1491,4314,51922,21797,149,365,514,9578,18,10717,2010,03,1,00,00,00,-87.164949,39.03284,18,055
IN,IN0176,7283,WORTHINGTON JEFFERSON TOWNSHIP PUBLIC LIBRARY,26 NORTH COMMERCIAL STREET,WORTHINGTON,47471,1415,GREENE,8128753815,ME,LD,SO,OTH,N,01/01/2009,12/31/2009,2036,1,0,0,0,1,2.13,123586,11858,0,140994,57121,7683,64804,10515,0,14515,120420,4216,0,0,4216,0,17952,0,1152,1283,43,30,1976,11435,923,1884,18154,3561,87,180,42,994,4,2125,2010,03,1,00,00,00,-86.972767,39.123,18,055
IN,IN0177,7284,BLOOMFIELD-EASTERN GREENE COUNTY PUBLIC LIBRARY,125 SOUTH FRANKLIN STREET,BLOOMFIELD,47424,1406,GREENE,8123844125,ME,LD,MO,OTH,N,01/01/2009,12/31/2009,14337,1,2,0,2.25,6.73,9.11,503382,32940,0,553709,228528,26636,255164,37280,1935,55600,416251,146536,0,0,146536,0,45086,0,3665,3175,44,109,5304,64220,3588,5793,74970,19275,220,0,86,3183,32,11232,2010,03,1,00,00,00,-86.93852,39.0255,18,055
IN,IN0178,7471,BEDFORD PUBLIC LIBRARY,1323 K STREET,BEDFORD,47421,3214,LAWRENCE,8122754471,ME,LD,SO,OTH,N,01/01/2009,12/31/2009,33979,1,0,0,4,11.05,21.03,1228163,118453,0,1403503,708448,215905,924353,79335,0,113731,1250761,0,0,0,0,0,80206,0,9254,4670,44,158,4156,154708,20239,19141,422072,157418,425,1035,1050,25092,22,25638,2010,03,1,00,00,00,-86.485711,38.8642,18,093
IN,IN0179,7472,MITCHELL COMMUNITY PUBLIC LIBRARY,804 MAIN STREET,MITCHELL,47446,1308,LAWRENCE,8128492412,ME,LD,SO,OTH,N,01/01/2009,12/31/2009,11943,1,0,0,2.78,2.78,9.48,348229,27734,0,398941,194245,32010,226255,39823,8487,60733,381312,165962,0,0,165962,180694,51142,0,3607,4479,46,84,3120,72280,7000,6472,99558,24785,390,357,95,2534,12,17567,2010,03,1,00,00,00,-86.474837,38.73247,18,093
IN,IN0180,7531,MONROE COUNTY PUBLIC LIBRARY,303 EAST KIRKWOOD AVENUE,BLOOMINGTON,47408,3534,MONROE,8123493050,ME,LD,MO,CO1,N,01/01/2009,12/31/2009,120563,1,1,1,32.38,46,126.63,7093643,381847,0,7713214,3547540,989225,4536765,637497,44558,1056676,6470220,315279,7371,10491,356205,348834,409934,0,49274,52098,59,495,8164,1425556,170352,85043,2601327,797153,2710,290,1773,49972,113,288640,2010,03,1,00,00,00,-86.530939,39.16656,18,105
IN,IN0181,7601,OWEN COUNTY PUBLIC LIBRARY,10 SOUTH MONTGOMERY STREET,SPENCER,47460,1738,OWEN,8128293392,ME,LD,SO,CO1,N,01/01/2009,12/31/2009,21786,1,0,0,2,2.75,15.33,757357,32985,0,865139,380635,85993,466628,61621,0,85101,675040,100517,14956,0,115473,34412,63425,0,4740,4755,62,143,3016,131254,10992,15679,139810,52373,1,511,561,14720,31,32885,2010,03,1,00,00,00,-86.763718,39.28609,18,119
IN,IN0182,7611,MONTEZUMA PUBLIC LIBRARY,270 CRAWFORD STREET,MONTEZUMA,47862,0070,PARKE,7652452772,ME,LD,SO,OTH,N,01/01/2009,12/31/2009,1539,1,0,0,0,0.5,1.34,47175,3877,0,53177,,,,6704,0,8739,46201,0,0,0,0,0,15606,0,453,1658,43,58,1040,5000,208,645,8905,2347,0,96,13,99,12,1200,2010,03,1,00,00,00,-87.3723,39.79276,18,121
IN,IN0183,7612,ROCKVILLE PUBLIC LIBRARY,106 NORTH MARKET STREET,ROCKVILLE,47872,1718,PARKE,7655695544,ME,LD,SO,OTH,N,01/01/2009,12/31/2009,5399,1,0,0,0,2.38,4.88,278862,27386,0,318795,165934,76338,242272,10947,0,13290,310951,10000,0,0,10000,0,17302,0,201,622,44,80,3224,33240,6016,870,21773,4298,0,428,105,2409,9,10984,2010,03,1,00,00,00,-87.229054,39.7626,18,121
IN,IN0184,7671,PUTNAM COUNTY PUBLIC LIBRARY,103 EAST POPLAR STREET,GREENCASTLE,46135,0116,PUTNAM,7656532755,ME,LD,MO,CO2,N,01/01/2009,12/31/2009,34311,1,0,1,4.55,6.05,12.75,936485,61011,0,1035234,422202,31147,453349,78509,3315,107520,675194,792482,0,0,792482,35000,74747,0,4437,6051,49,206,4524,128000,12666,12806,255874,113270,4,1048,252,7737,15,34916,2010,03,1,00,00,00,-86.863371,39.64256,18,133
IN,IN0185,7672,ROACHDALE-FRANKLIN TOWNSHIP PUBLIC LIBRARY,100 EAST WASHINGTON STREET,ROACHDALE,46172,0399,PUTNAM,7655221491,ME,LD,SO,OTH,N,01/01/2009,12/31/2009,1708,1,0,0,0,0.75,1.38,51053,345,0,53067,,,,7560,0,9527,58978,0,6000,0,6000,0,15745,0,545,2513,43,35,1768,15080,1162,1980,12869,9776,112,312,96,1304,3,1720,2010,03,1,00,00,00,-86.800814,39.85198,18,133
IN,IN0186,7771,SULLIVAN COUNTY PUBLIC LIBRARY,100 SOUTH CROWDER STREET,SULLIVAN,47882,1750,SULLIVAN,8122684957,ME,LD,MO,CO1,N,01/01/2009,12/31/2009,21751,1,5,0,0,8.83,17.26,954655,81005,4147,1064057,407666,82384,490050,82287,11920,104470,767886,0,0,0,0,58803,105773,0,2247,3125,56,245,9287,52988,2184,9829,91490,6130,176,383,148,1501,29,26728,2010,03,1,00,00,00,-87.411445,39.09329,18,153
IN,IN0187,7831,VERMILLION COUNTY PUBLIC LIBRARY,385 EAST MARKET STREET,NEWPORT,47966,0100,VERMILLION,7654923555,ME,LD,MO,CO2,N,01/01/2009,12/31/2009,7244,1,2,0,0,2,6,334268,2660,0,340647,71872,19955,91827,7120,0,7120,216161,0,0,0,0,0,86427,0,450,3000,43,14,4264,9912,600,3000,7007,1428,164,178,9,356,11,4180,2010,03,1,00,00,00,-87.410429,39.88527,18,165
IN,IN0188,7832,CLINTON PUBLIC LIBRARY,313 SOUTH 4TH STREET,CLINTON,47842,2306,VERMILLION,7658328349,ME,LD,SO,OTH,N,01/01/2009,12/31/2009,9544,1,0,0,1,5,9.68,413236,60272,0,488347,200516,53514,254030,12972,400,15314,354996,0,0,0,0,912,43756,0,1166,1589,46,78,2964,60555,799,5774,28540,11211,273,215,116,1561,15,21958,2010,03,1,00,00,00,-87.40112,39.658,18,165
IN,IN0189,7841,VIGO COUNTY PUBLIC LIBRARY,ONE LIBRARY SQUARE,TERRE HAUTE,47807,3609,VIGO,8122321113,ME,LD,MO,CO1,N,01/01/2009,12/31/2009,105848,1,1,0,15,19,74.03,5174159,448308,0,5688657,2536167,995604,3531771,263889,153209,513947,5094210,0,0,0,0,0,171999,1780,14745,18092,82,865,5668,621035,160146,40476,877129,204474,1593,2585,1250,33839,62,74212,2010,03,1,00,00,00,-87.408049,39.46365,18,167
IN,IN0190,8061,THORNTOWN PUBLIC LIBRARY,124 NORTH MARKET STREET,THORNTOWN,46071,1144,BOONE,7654367348,ME,LD,SO,OTH,N,01/01/2009,12/31/2009,4940,1,0,0,2,6.53,11.96,590992,32183,0,638532,307248,84346,391594,43003,10077,77330,571277,325935,0,0,325935,29655,41239,3100,3626,7494,52,105,2964,44460,11856,2938,59861,16838,383,135,809,7480,13,7198,2010,03,1,00,00,00,-86.606471,40.12975,18,011
IN,IN0191,8062,LEBANON PUBLIC LIBRARY,104 EAST WASHINGTON STREET,LEBANON,46052,2298,BOONE,7654823460,ME,LD,SO,OTH,N,01/01/2009,12/31/2009,17102,1,0,0,3.45,8.03,23.68,1264165,32584,7056,1405308,725515,113248,838763,124468,0,153755,1215836,891948,0,0,891948,15479,83409,0,4256,6826,55,225,3172,400680,6011,12357,217834,54027,0,56,677,28960,42,25981,2010,03,1,00,00,00,-86.467513,40.04847,18,011
IN,IN0193,8291,SHERIDAN PUBLIC LIBRARY,103 WEST FIRST STREET,SHERIDAN,46069,1015,HAMILTON,3177585201,ME,LD,SO,OTH,N,01/01/2009,12/31/2009,4892,1,0,0,0.88,3.3,3.98,154479,26201,0,199271,119848,20455,140303,12028,0,15072,347907,0,0,0,0,0,34188,0,1536,1017,43,35,2418,62992,3142,2780,37726,13970,0,311,428,9003,24,8613,2010,03,1,00,00,00,-86.222124,40.13798,18,057
IN,IN0194,8292,WESTFIELD WASHINGTON PUBLIC LIBRARY,333 WEST HOOVER STREET,WESTFIELD,46074,9283,HAMILTON,3178969391,ME,LD,SO,OTH,N,01/01/2009,12/31/2009,18358,1,0,0,7.2,8.14,25.24,1093045,43726,380,1213946,728186,109233,837419,77832,4843,124310,1177398,85177,0,0,85177,88334,122044,89,11402,12144,49,266,2860,170586,16267,14558,486803,171468,0,358,1252,23083,18,20710,2010,03,1,00,00,00,-86.130984,40.05,18,057
IN,IN0195,8293,CARMEL CLAY PUBLIC LIBRARY,55 4TH AVENUE SE,CARMEL,46032,2278,HAMILTON,3178446711,ME,LD,SO,OTH,N,01/01/2009,12/31/2009,64709,1,0,0,23.35,23.35,66.15,4893830,184946,0,5374180,2538965,617245,3156210,355255,113643,634110,4551941,958074,0,0,958074,172618,293174,3072,29301,26409,71,346,3640,591241,75970,68558,1794819,825174,1521,1359,1909,54113,114,262949,2010,03,1,00,00,00,-86.122618,39.97801,18,057
IN,IN0196,8294,HAMILTON NORTH PUBLIC LIBRARY,209 WEST BRINTON STREET,CICERO,46034,9513,HAMILTON,3179845623,ME,LD,MO,OTH,N,01/01/2009,12/31/2009,9919,1,1,0,1,1,11.1,448193,16936,6158,490857,285382,29880,315262,47283,0,60903,475552,0,0,0,0,33027,80182,0,2349,8173,43,142,3796,68900,1735,7014,136330,33052,0,10,703,6287,25,10794,2010,03,1,00,00,00,-86.016432,40.12385,18,057
IN,IN0197,8295,HAMILTON EAST PUBLIC LIBRARY,ONE LIBRARY PLAZA,NOBLESVILLE,46060,5639,HAMILTON,3177731384,ME,LD,MO,OTH,N,01/01/2009,12/31/2009,82296,1,1,0,25.84,28.34,93.59,6192586,254505,0,6806623,3380357,888580,4268937,492855,19239,705165,6185421,2883890,0,0,2883890,2445793,444479,316,22120,55359,69,775,7176,543935,74696,86032,1897267,802485,274,1426,3179,66857,116,99486,2010,03,2,00,00,00,-85.99565,40.04715,18,057
IN,IN0198,8301,FORTVILLE-VERNON TOWNSHIP PUBLIC LIBRARY,625 EAST BROADWAY,FORTVILLE,46040,1549,HANCOCK,3174856402,ME,LD,SO,OTH,N,01/01/2009,12/31/2009,6894,1,0,0,2,2,5.13,252239,26057,0,295822,164134,20560,184694,45869,0,57810,303511,8646,0,0,8646,350,37390,0,2200,6685,43,265,2808,24889,2050,4342,181775,57228,0,93,95,857,13,12230,2010,03,1,00,00,00,-85.84285,39.93399,18,059
IN,IN0199,8302,HANCOCK COUNTY PUBLIC LIBRARY,900 WEST MCKENZIE ROAD,GREENFIELD,46140,1082,HANCOCK,3174625141,ME,LD,MO,CO2,N,01/01/2009,12/31/2009,48497,1,1,1,13.55,30.05,41.95,3005263,423139,0,3540945,1375259,420578,1795837,208630,41767,351453,3105054,544820,0,0,544820,0,177105,97,13706,17690,48,358,8320,269984,23891,41300,685882,227215,1737,1062,1436,29765,115,118023,2010,03,1,00,00,00,-85.797916,39.79894,18,059
IN,IN0200,8321,COATESVILLE-CLAY TOWNSHIP PUBLIC LIBRARY,4928 MILTON STREET,COATESVILLE,46121,0147,HENDRICKS,7653862355,ME,LD,SO,OTH,N,01/01/2009,12/31/2009,2211,1,0,0,0,0.63,1.21,136647,5536,0,145119,,,,9374,0,10636,101904,143639,0,0,143639,120000,21748,0,98,409,43,37,1924,8388,1745,1379,13061,4861,0,0,50,546,4,2413,2010,03,1,00,00,00,-86.669719,39.68689,18,063
IN,IN0201,8322,BROWNSBURG PUBLIC LIBRARY,450 SOUTH JEFFERSON STREET,BROWNSBURG,46112,1310,HENDRICKS,3178523167,ME,LD,SO,OTH,N,01/01/2009,12/31/2009,27109,1,0,0,6.05,10.66,19.67,1182122,51536,2871,1321563,656814,163896,820710,87626,144,114704,1176555,115012,0,4276,119288,30946,133213,1962,6615,4441,55,281,3328,317035,14217,23130,446902,220226,227,1375,810,20388,51,63022,2010,03,1,00,00,00,-86.39591,39.83646,18,063
IN,IN0202,8323,DANVILLE-CENTER TOWNSHIP PUBLIC LIBRARY,101 SOUTH INDIANA STREET,DANVILLE,46122,1809,HENDRICKS,3177452604,ME,LD,SO,OTH,N,01/01/2009,12/31/2009,9744,1,0,0,3.5,3.5,12.6,548284,52341,0,627632,373136,79102,452238,71396,0,88152,667726,0,0,0,0,0,58204,0,2318,3257,53,181,3276,116830,24105,9219,105992,39408,55,1192,561,11177,19,21132,2010,03,1,00,00,00,-86.522704,39.75973,18,063
IN,IN0203,8324,CLAYTON-LIBERTY TOWNSHIP PUBLIC LIBRARY,5199 IOWA STREET,CLAYTON,46118,4905,HENDRICKS,3175392991,ME,LD,SO,OTH,N,01/01/2009,12/31/2009,5072,1,0,0,1,1,2.75,118209,7274,0,129882,75702,16669,92371,14118,0,14118,128832,0,0,0,0,0,32885,0,0,172,43,65,1924,10140,1297,5517,10923,5067,5,238,123,880,11,2977,2010,03,1,00,00,00,-86.52289,39.68423,18,063
IN,IN0204,8325,AVON-WASHINGTON TOWNSHIP PUBLIC LIBRARY,498 NORTH STATE ROAD 267,AVON,46123,8478,HENDRICKS,3172724818,ME,LD,SO,OTH,N,01/01/2009,12/31/2009,26319,1,0,0,5.25,5.25,20.65,1342625,58236,1,1503450,652771,133032,785803,105089,6500,146559,1119482,249642,0,0,249642,0,91667,2826,4314,4631,66,227,3172,92843,22884,22053,317914,139260,329,1278,539,15575,24,37642,2010,03,1,00,00,00,-86.399596,39.77007,18,063
IN,IN0205,8326,PLAINFIELD-GUILFORD TOWNSHIP PUBLIC LIBRARY,1120 STAFFORD ROAD,PLAINFIELD,46168,2230,HENDRICKS,3178396602,ME,LD,SO,OTH,N,01/01/2009,12/31/2009,22895,1,0,0,6.56,13.08,29.43,1778215,80401,0,1901979,933887,233407,1167294,156798,0,221850,1724756,225096,18581,0,243677,199809,118930,0,5730,7536,54,300,3588,267171,36340,9218,436294,113339,239,664,577,17325,54,81617,2010,03,1,00,00,00,-86.387623,39.69696,18,063
IN,IN0206,8411,GREENWOOD PUBLIC LIBRARY,310 SOUTH MERIDIAN,GREENWOOD,46143,1699,JOHNSON,3178811953,ME,LD,SO,CI2,N,01/01/2009,12/31/2009,26849,1,0,0,11,12,24.05,1257113,67235,17903,1392641,881791,191550,1073341,80026,6700,112722,1410966,0,0,0,0,176738,117320,138,3846,7848,51,287,3432,267285,41112,36038,320917,143034,1,737,1354,35193,56,78422,2010,03,1,00,00,00,-86.106329,39.61165,18,081
IN,IN0207,8412,JOHNSON COUNTY PUBLIC LIBRARY,401 SOUTH STATE STREET,FRANKLIN,46131,2545,JOHNSON,3177389835,ME,LD,MO,OTH,N,01/01/2009,12/31/2009,84174,1,4,0,30.8,38.8,77.93,4374811,265801,0,4884462,2636078,803921,3439999,435433,103507,651058,5218551,788907,60927,0,2850815,326643,372008,5557,31113,30059,64,660,13702,551534,93163,71075,1179537,289120,4861,3968,2064,40476,85,157396,2010,03,1,00,00,00,-86.046645,39.47589,18,081
IN,IN0208,8413,EDINBURGH WRIGHT-HAGEMAN PUBLIC LIBRARY,119 WEST MAIN CROSS STREET,EDINBURGH,46124,1499,JOHNSON,8125265487,ME,LD,SO,CI1,N,01/01/2009,12/31/2009,4478,1,0,0,0,1,4.35,189263,7444,0,257614,116080,27319,143399,27455,0,36155,245602,72290,0,0,80065,0,29460,0,1328,1980,46,80,2756,51168,13000,2015,48839,13075,0,370,186,2936,5,6889,2010,03,1,00,00,00,-85.966816,39.35427,18,081
IN,IN0209,8491,SPEEDWAY PUBLIC LIBRARY,5633 WEST 25TH STREET,SPEEDWAY,46224,3899,MARION,3172438959,ME,LD,SO,CI1,N,01/01/2009,12/31/2009,12881,1,0,0,2,3,13.13,701851,20975,0,741921,409141,114300,523441,82161,14000,119080,811577,90895,0,0,90895,85895,85501,0,6146,7619,52,152,3328,136641,2520,13000,105852,40158,438,323,137,3762,19,27382,2010,03,1,00,00,00,-86.258894,39.80174,18,097
IN,IN0210,8492,INDIANAPOLIS-MARION COUNTY PUBLIC LIBRARY,2450 NORTH MERIDIAN STREET,INDIANAPOLIS,46206,0211,MARION,3172754100,ME,LD,MA,OTH,N,01/01/2009,12/31/2009,832693,1,22,4,124.8,153.2,556.15,34685831,3252276,6155,40569788,15899836,6201054,22100890,4877295,89342,6761463,40149667,7070318,595193,0,7714525,7720610,1598741,23472,167720,128997,73,2842,73814,5986190,952256,506854,17186739,3803425,15469,2846,11433,312385,582,1775000,2010,03,1,00,00,00,-86.15676,39.80171,18,097
IN,IN0211,8493,BEECH GROVE PUBLIC LIBRARY,1102 MAIN STREET,BEECH GROVE,46107,1522,MARION,3177884203,ME,LD,SO,CI1,N,01/01/2009,12/31/2009,14880,1,0,0,2,2,11.15,348677,68335,0,429947,365749,99466,465215,67443,0,86060,741211,0,0,0,0,0,80274,0,4321,5404,57,174,3016,147561,9221,17120,89637,49779,0,70,909,18547,23,22497,2010,03,1,00,00,00,-86.094637,39.72163,18,097
IN,IN0212,8551,MORGAN COUNTY PUBLIC LIBRARY,110 SOUTH JEFFERSON STREET,MARTINSVILLE,46151,1967,MORGAN,7653423451,ME,LD,MO,CO2,N,01/01/2009,12/31/2009,53198,1,5,0,3.75,9.91,32.37,1639900,127221,11434,1863358,611470,126449,737919,104013,13636,143449,1170145,43268,0,6512,49780,450672,169935,0,8345,8637,50,228,13598,232034,2749,38010,291467,77611,0,380,765,12865,46,60092,2010,03,1,00,00,00,-86.4273,39.4257,18,109
IN,IN0213,8552,MOORESVILLE PUBLIC LIBRARY,220 W HARRISON ST,MOORESVILLE,46158,1633,MORGAN,3178317323,ME,LD,SO,OTH,N,01/01/2009,12/31/2009,13491,1,0,0,2,3,10.93,624493,26978,0,679709,277220,30159,307379,100959,4970,134248,702849,500335,8400,0,508735,0,72658,0,3081,4009,53,144,3068,168584,12272,15601,133929,69438,28,150,763,15474,42,32553,2010,03,1,00,00,00,-86.379092,39.611,18,109
IN,IN0214,8731,SHELBYVILLE-SHELBY COUNTY PUBLIC LIBRARY,57 WEST BROADWAY,SHELBYVILLE,46176,1294,SHELBY,3173987121,ME,LD,MO,CO1,N,01/01/2009,12/31/2009,43445,1,1,1,3,7,23.7,1011068,60211,0,1104715,641247,141500,782747,150514,11000,180729,1328876,0,0,0,0,0,133186,0,3189,6835,47,132,8008,116948,17316,22136,187504,37532,0,1362,1183,22266,25,119472,2010,03,1,00,00,00,-85.778361,39.52293,18,145
IN,IN0215,9031,BARTHOLOMEW COUNTY PUBLIC LIBRARY,536 FIFTH STREET,COLUMBUS,47201,6225,BARTHOLOMEW,8123791255,ME,LD,MO,CO1,N,01/01/2009,12/31/2009,71143,1,1,1,10.5,13.5,47.05,2720998,191421,80000,3108448,1489071,699216,2188287,232729,82213,384310,2960739,0,0,0,0,0,188348,542,19748,12853,57,332,8684,739544,99943,68633,1056274,306011,10805,2208,1027,32455,64,97839,2010,03,1,00,00,00,-85.91927,39.20355,18,005
IN,IN0216,9071,BROWN COUNTY PUBLIC LIBRARY,205 LOCUST LANE,NASHVILLE,47448,0008,BROWN,8129882850,ME,LD,MO,CO1,N,01/01/2009,12/31/2009,14957,1,1,0,2.13,2.13,6.19,442435,17090,0,515179,209969,31854,241823,49596,3781,75930,526877,335874,0,0,335874,93109,74968,0,4948,8406,47,141,3796,90844,676,12210,192887,75052,0,505,425,10422,15,25896,2010,03,1,00,00,00,-86.245797,39.20926,18,013
IN,IN0217,9101,CHARLESTOWN CLARK COUNTY PUBLIC LIBRARY,51 CLARK ROAD,CHARLESTOWN,47111,1972,CLARK,8122563337,ME,LD,MO,OTH,N,01/01/2009,12/31/2009,39777,1,4,1,6.56,7.06,30.85,1584448,183970,16848,1820889,758094,177312,935406,158123,36709,238757,1306158,0,0,0,0,0,136139,0,4962,4821,47,293,14300,153832,49963,13074,355993,167488,1,386,567,10647,55,135076,2010,03,1,00,00,00,-85.675066,38.44415,18,019
IN,IN0218,9102,JEFFERSONVILLE TOWNSHIP PUBLIC LIBRARY,211 EAST COURT AVENUE,JEFFERSONVILLE,47131,1548,CLARK,8122855630,ME,LD,MO,OTH,N,01/01/2009,12/31/2009,56695,1,1,0,9.94,13.41,30.35,1863491,149702,0,2115699,987195,212219,1199414,135413,11016,184647,1705132,757309,93522,0,850831,7000,165357,0,11055,12188,46,317,6708,336908,57575,31911,335851,105044,8,895,767,9936,45,84851,2010,03,1,00,00,00,-85.740903,38.27506,18,019
